text,label,reason,current_label,category,video_id,ts
kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T23:28:49.300-03:00
Coloca NBA aqui kkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:20:02.742-03:00
não é possível,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:44:26.635-03:00
vão são Paulo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:10:14.067-03:00
palmeiras cantando tTIMAAO TIMAAO TIMAAAAAOOOOO,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:12:06.426-03:00
Meu Deus é mulher,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:30:24.687-03:00
Ele trouxe a carteira de trabalho pra assinar? ASSINAAA,0,chatgpt,0,,V580YrkHCB8,2026-03-01T23:28:10.045-03:00
aff muita lentidão do SP,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:03:33.730-03:00
VAI VERDÃO VAI PALMEIRAS,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:18:51.281-03:00
Agora nao foi nada,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:57:47.501-03:00
palmeeeeeeeeeeiras fiu fiu fiu,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:32:08.943-03:00
vlw verdão,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:29:56.710-03:00
plmds juíza é foda,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:47:11.192-03:00
lmeiras Palmeiras Palmeiras lmeiras Palmeiras Palmeiras lmeiras Palmeiras Palmeiras,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:12:26.992-03:00
time ruimmm do caralho,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:50:40.898-03:00
Mas teve um pênalti antes e não foi dado,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:10:09.807-03:00
Luan? que?,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:31:20.929-03:00
Não dá 3 clássico que fodendo o SPFC,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:38:27.307-03:00
aí são Paulo vai ganhar hummmm,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:38:33.989-03:00
AGR e gol,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:19:10.659-03:00
mauricio tao lindo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:06:34.594-03:00
essa daí não revisa 1 pênalti,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:01:05.864-03:00
Abel tá com medo!,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:19:48.813-03:00
QUE ROUBI,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:45:56.633-03:00
"arbitragem fraca demais, não desmerecendo o trabalho dela,mas tá deixando a desejar!!!",0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:03:21.574-03:00
NÃOOOOOOOOOO,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:39:28.933-03:00
bobadilha apanha da bola kkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:50:50.636-03:00
LKKKKKKKKKKKKK COMEÇOU,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:44:29.894-03:00
tempo inocentou jogador do RB bragantino,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:06:54.004-03:00
pal de palmeiras,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:06:22.704-03:00
"copiando canto de torcida do timão, essa porcada é uma piada kakakakakakak",0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:50:16.752-03:00
allân,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:36:48.701-03:00
vai sao Pauloooo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:55:07.747-03:00
pode acabar o jogo já jogou roubado dá n,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:54:14.127-03:00
o primeiro foi pênalti o segundo não foi,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:44:54.348-03:00
porra aqui e palmeiras,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:41:02.483-03:00
Vitor Roque lá fora é um Gabigol na inter,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:05:53.823-03:00
"vamoooooo Corinthians, acaba com eles são Paulo",0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:01:49.176-03:00
tchau são paulo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:23:34.986-03:00
abel ferreira kkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:32:03.958-03:00
quanto o árbitro acerta o povo reclama,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:01:47.837-03:00
porcad,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:05:43.556-03:00
"esta rodada de bobo, alguém jogou bola ai?",0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:52:17.753-03:00
Luan e Arboleda ... num dá,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:54:52.658-03:00
vlw,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:24:52.575-03:00
Slc kkkk essa foi a melhor,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:21:26.343-03:00
a juíza apostou no ambos marca kkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:59:13.780-03:00
A TORCIDA MAIS RIDICULA DO BRASIL,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:32:46.868-03:00
vergonha desse presidente da federação que é sao paulino,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:02:52.636-03:00
51 épinga,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:22:35.892-03:00
oxi foi só o meu ou foi de todo mundo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:18:30.827-03:00
bora verdão boraaaaaaaaaaaaaaa,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:27:13.062-03:00
COMEÇA A TIARA OS LIKE,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:16:30.690-03:00
PEPPAS VAI PERDER,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:35:54.751-03:00
meu aniversário é o palmeiras ganhandooooo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:52:02.307-03:00
<h1> só os palavrões,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:08:54.059-03:00
JCALLERIIIIIIIIIII,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:05:46.894-03:00
GRAMADO PERFEITO KKKKKKKKKKKKKKK,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:08:21.857-03:00
CHUTOU EM CIMA FOI NADAAA,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:44:03.348-03:00
"O Penalti a favor do São Paulo foi compensado pelos lances anteriores do jogo, Primeiro Penalti foi ignorado pela juiiza",0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:45:32.818-03:00
bora tigreeeeeeeeeeeeeeeeeeeeeeeeeesseeeéeeeeeeeeeeee,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:56:06.728-03:00
KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK É BEM PALMERENSE ESE AI!! QUER MIDIA,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:46:18.852-03:00
que ver o mbappe eliminado!!!,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:22:23.515-03:00
Só vim pelo desafio,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:46:12.016-03:00
VAMOS VERDÃO!!!,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:57:40.631-03:00
vai tricolor 2x0 hoje,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:24:55.327-03:00
IKKKKKKKKKKKKKKKKKKKKK TOMA,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:49:23.772-03:00
braço muito aberto tirou a direção,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:45:37.849-03:00
a torcida do Palmeiras feliz porque o Corinthians foi eliminado vai corinthians,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:24:31.852-03:00
eeee Gustavo Marques....,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:01:07.897-03:00
são Paulo jogando ta como só joga pra trás time desgraçado mds,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:20:38.640-03:00
tia te amo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:22:14.404-03:00
mao na bola,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:52:31.565-03:00
vamo porcooooo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:07:01.127-03:00
torcida mais sem graça essa do guarani da capital,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:52:17.758-03:00
"fala familia Caze, aqui é o Bigodim. sou corinthiano, e hoje nao estou torcendo pro SP, mas sim torcendo pra desclassificação da porcada",0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:14:55.816-03:00
29 mil só isso?,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:22:47.885-03:00
CHORA NÃO TÁ,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:50:54.474-03:00
kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:19:19.133-03:00
"JOADOR BOM JOGA ATÉ NA AREIA IGUAL JUNIOR, ZICO E TUDO MAIS. SOUZA COMENTADO ERA UM ÓTIMO JOGADOR KKKK",0,chatgpt,0,,V580YrkHCB8,2026-03-01T23:04:32.881-03:00
51 é pinga é oque os palmeirence bebe,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:29:09.697-03:00
seja oq Deus qsr,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:27:24.920-03:00
"Chora mais, SP",0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:32:18.366-03:00
até no cara e coroa tá nutella,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:31:44.375-03:00
LEILA PIX FELIZONA.,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:30:43.711-03:00
sao paulo porcada,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:28:14.262-03:00
Deus abençoe,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:07:52.666-03:00
o papai dele deveria ter adicionado acentua só,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:38:02.807-03:00
fora palmeiras,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:11:10.931-03:00
Sai do meio po,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:44:51.098-03:00
FLAMENGO É O MAIOR TIME DO BR,0,chatgpt,0,,V580YrkHCB8,2026-03-01T23:50:20.705-03:00
agora o paulistinha virou paulistão,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:52:30.704-03:00
"Palmeiras ou são Paulo, vão ser vices na final",0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:07:24.866-03:00
boraaa,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:30:36.335-03:00
1minuto pra bater a falta,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:25:22.995-03:00
Iruuuuuuuuuuu,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:52:09.639-03:00
vai corintia,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:40:15.271-03:00
vamos São Paulo é ruim,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:56:48.093-03:00
nada nada nada nada,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:45:01.102-03:00
FINALISTA SE PALMEIRAS,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:29:06.339-03:00
são Paulo vai vira,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:44:51.033-03:00
"Time incompetente é isso, não sabe ganhar no campo, querem no grito e nos pênaltis que ridículo é bem a cara das Trikas",0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:28:04.560-03:00
penalti minha pomba,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:45:16.634-03:00
PENALTI NORMAL,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:43:28.561-03:00
varmeira começou a atacar kkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:46:34.053-03:00
meu palmeiras kkkkkkkkkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:26:58.843-03:00
Hoje ela tá toda ASSANHADO,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:51:32.598-03:00
besiktas,0,chatgpt,0,,V580YrkHCB8,2026-03-02T00:05:28.313-03:00
o Pix tá em dias,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:11:32.963-03:00
VAI SAO PAULO!!,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:32:14.279-03:00
azideia,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:18:22.767-03:00
O CARA XINGANDO AO VIVO KKKKK,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:05:12.353-03:00
pênalti krlh,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:44:07.640-03:00
só passe errado esses times kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:51:17.636-03:00
verdao ganhando aposta garantida,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:33:04.672-03:00
juiz palmerence,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:37:22.083-03:00
sou corintiano mais esse pênalti aí foi brincadeira kkk não foi pênalti,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:07:52.857-03:00
hj tem gol,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:34:57.719-03:00
sou palmeirense e confirmo pênalti claro,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:48:06.684-03:00
vamoooooooooooooooooooooooooooooooooooooooooooo oooooooooooooooo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:28:10.103-03:00
bora xerinho de 2025,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:23:42.565-03:00
Vitor rock já chutou no gol?,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:07:27.645-03:00
kkkk nao tem mesmo 51 kkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:00:21.874-03:00
Lucas jogou nd hj,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:17:58.225-03:00
paga a camisa do tricolor do RJ caze,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:27:55.152-03:00
SALVE O CLUBE DA FÉ !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:31:03.063-03:00
coou POHHAz,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:40:14.876-03:00
aqui é São Paulo porr4,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:44:06.705-03:00
kkkkkkkkkkk pênalti medíocre,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:02:44.551-03:00
Krasnodar Rubin Kazan Zenit Lokomotiva Moscou CSKA Moscou,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:13:10.035-03:00
vai pro pênalti,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:02:36.785-03:00
dale palestra,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:29:39.834-03:00
"Por isso, o Corinthians é o maior clube do Brasil. Só falam do Corinthians nesse chat!!!",0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:01:55.644-03:00
sao paulooo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:34:08.783-03:00
puxa saco,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:08:04.500-03:00
PALMEIRAS SEMPRE BENEFICIADO,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:49:18.077-03:00
e o flaco,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:51:05.530-03:00
ARBITRAGEM BRASILEIRA FRAQUISSIMA,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:56:30.330-03:00
penaltiiiii,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:46:28.444-03:00
são paulo tá bambiando,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:30:36.053-03:00
boraaaaaa verdãooooo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:41:03.792-03:00
"INDEPENDENTE OLE! SALVE O TRICOLOR PAULISTA, AMADO CLUBE BRASILEIROOOOOOOO!!!!!!",0,chatgpt,0,,V580YrkHCB8,2026-03-01T18:39:28.748-03:00
var não existe nesse jogo?,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:01:41.646-03:00
tri mundial 2 x 0 sem mundial e bi rebaixado.,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:32:34.625-03:00
"Gol , toma sem mundial",0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:00:56.602-03:00
ja vou colocar um bacon para fritar kkkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:30:09.093-03:00
o nome já diz ele é fraco msm,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:52:15.875-03:00
sai do meio derrota,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:15:43.682-03:00
nikolas 4 milhôes obrigado,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:56:01.109-03:00
CLUBISTA PILANTRA,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:54:26.979-03:00
palmeiras vai perder pro novo horizontinokkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:50:54.133-03:00
novorisotino capeao,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:51:39.082-03:00
ROUBO DENOVO,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:47:07.573-03:00
2X0. Palmeiras,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:19:34.961-03:00
juiz sempre ajudando o palmeiras.,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:52:38.409-03:00
ganhar com ajudar do var e arbitragem e fácil,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:53:32.472-03:00
"ainda bem que esse Carlos Miguel,saiu do Corinthians",0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:05:19.250-03:00
sem mundial 1 x 0 fêmeas,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:42:51.630-03:00
"HÁ QUE ISSO ,ELAS ESTÃO DESCONTROLADAS",0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:39:03.301-03:00
Isso roubo na cara dura,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:47:20.587-03:00
passaram a mão no São Paulo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:56:38.398-03:00
vamo sao pauloooooo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:37:09.311-03:00
aCHUOAAAAAAAAAA,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:29:33.823-03:00
GOL DE MAO DO SABOR JOGADOR LUCAS PODE NE,0,chatgpt,0,,V580YrkHCB8,2026-03-01T23:04:49.087-03:00
Jesus salva,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:24:43.671-03:00
ela marca depois de uma década aí é foda,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:10:48.589-03:00
GILSON SILVA DE SOUZA,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:31:24.460-03:00
comemora mesmo palmeirense que neste campo voces não levam nada,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:49:08.132-03:00
e aí cazé,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:16:22.040-03:00
vamu pohaaaaa,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:26:36.339-03:00
só fala do passado,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:20:38.025-03:00
Pix como tá?,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:44:08.673-03:00
ZINA GENERATIONS Z,0,chatgpt,0,,V580YrkHCB8,2026-03-01T23:33:55.470-03:00
alguém sabe quantos escanteios teve no segundo tempo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:19:18.676-03:00
Tu é ruim Vinícius Jr,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:05:24.627-03:00
pilantras dinheiro compra tudo n quem o Criou,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:04:39.673-03:00
SE NÃO FOR ROUBADO NÃO É PALMEIRAS,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:14:46.230-03:00
isso não é arbitragem pra jogo desse nível não,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:48:48.050-03:00
O QUE ERA A PRIMEIRA FOTO DO MANE GARRINCHA????,0,chatgpt,0,,V580YrkHCB8,2026-03-02T00:25:30.536-03:00
"melhor são Paulo sair do campo, arbitragem deixou claro que o jogo é do Palmeiras",0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:47:55.765-03:00
chamaa mais 3 escan,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:53:27.804-03:00
coringão e maior campeão paulista,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:36:56.566-03:00
palmeira kkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:15:29.098-03:00
sem chorooo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:55:34.098-03:00
MDS q roubo do caramba essa mulher n sabe apitar,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:10:07.485-03:00
coração Amil são paulo meu Deus,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:19:11.125-03:00
"Luan ruim demais. ninguem em sã consciência colocaria ele, se Danielzinho não pode jogar, coloca Pablo Maia.",0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:42:18.100-03:00
VAMOS SER CAMPEÕES,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:02:29.134-03:00
RECORDE 23 MIL KKKKKKKKKKKKKKKKK TORCIDA FALIDA,0,chatgpt,0,,V580YrkHCB8,2026-03-01T18:59:45.698-03:00
Pietra pede sorvete e paga o bqt em troca,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:54:35.734-03:00
hj e 2 gols do cone caleri,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:30:05.695-03:00
boaaaaaaa vai são Paulo VAIIII,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:05:51.649-03:00
Aceita tricolor,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:28:31.208-03:00
pior arbitragem dos tempos,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:09:05.630-03:00
NOVORIZONTINO NA FINAL. ABRAM O OLHO.,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:46:40.077-03:00
contador de inscritos,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:57:01.248-03:00
vamoooooooo são paulooooooo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:23:08.038-03:00
Robin wood,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:00:15.656-03:00
Chora Trikas kkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:56:03.584-03:00
Vitor Roche sempre se jogando muleke,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:54:27.699-03:00
slko,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:01:24.657-03:00
é a aifrair,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:30:19.346-03:00
3a2,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:02:56.512-03:00
sonooooo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:16:41.824-03:00
KAUA FERNANDO Dos Santos,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:17:42.646-03:00
Palmeiras  vai ganhar hoje do São Paulo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:41:33.203-03:00
vamos para sima das TRIKAS,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:06:25.911-03:00
Vamos Torcida Palmeirense,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:21:20.355-03:00
Começou a mentira,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:14:42.943-03:00
NÃO PRECISA CHORAR SAO PAULINO,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:28:00.033-03:00
o certo era os 2 perder,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:54:00.992-03:00
Tem var esse jogo?kkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:03:04.593-03:00
MOSTRA O REPLAY DO PENAL,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:43:33.161-03:00
VAMOBORAAAAAAAAAAA,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:29:31.533-03:00
os pp,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:09:46.439-03:00
"Fluminense melhorou qnd o savarino,Arana e ganso entrou no jogo",0,chatgpt,0,,V580YrkHCB8,2026-03-01T23:21:46.965-03:00
senta e vibra essa torcida kkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:05:46.968-03:00
Com um um a um i as x gol,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:17:35.285-03:00
hoje vai ser 3. 0 verdao,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:59:17.380-03:00
CORINTHIAS EU TE AMO,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:15:54.298-03:00
goooooooooooooooooooooooooool,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:20:46.577-03:00
manava na area,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:58:54.444-03:00
JOGADOR DO BRAGANTINO TINHA RAZAO!!!!!!! VAMOS INOCENTAR ELE!!!,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:17:00.552-03:00
são Paulo vai virar em,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:31:50.705-03:00
mdssss kssksksksksk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:21:25.656-03:00
vai ser de virada ...,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:39:59.834-03:00
"Pra quem ta acostumado a ter jogo apitado por Abate Abel, nao foi nada. Mas um árbitro sério ai é muito pênalti",0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:00:07.033-03:00
neto tá vendo?,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:09:29.448-03:00
varmeiras ladra,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:03:18.602-03:00
Salve o tricolor paulista o,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:12:57.049-03:00
8b7 6,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:12:38.670-03:00
Só Roubando mesmo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:20:14.016-03:00
alanzoka,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:37:05.576-03:00
Corinthians não tem tigre e não tem auraaa kkkkkkkkkkkkkkkkkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:58:08.638-03:00
não foi nada juizzzzzz,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:02:30.725-03:00
mds rafael,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:39:52.892-03:00
Vamo palmeiraaaaas vamo ser campeão vamos palmeiras,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:41:10.023-03:00
torcida do palmeiras só sabe xingar,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:08:39.566-03:00
